customer_id,age,annual_income,credit_score,employment_status,loan_amount,loan_term_months,interest_rate,debt_to_income,state,application_date,default_flag
CUST_009000,57.0,11585.87,747.0,employed,4039.67,96,7.0,0.349,NY,2020-12-11,0
CUST_009001,56.0,20504.17,755.0,,29576.96,36,7.03,1.442,,2021-11-08,0
CUST_009002,61.0,62730.34,611.0,,6736.72,24,8.65,0.107,MI,2021-10-07,0
CUST_009003,52.0,97070.07,610.0,Unknown,44624.88,60,13.58,0.46,CA,2020-02-23,1
CUST_009004,,46466.48,810.0,PART-TIME,36051.94,12,3.88,0.776,ZZ,2022-08-01,0
CUST_009005,42.0,123302.44,558.0,EMPLOYED,5408.51,24,8.92,0.044,Unknown,2022-10-29,0
CUST_009006,27.0,8002.44,607.0,,23647.79,72,14.18,2.0,,2021-07-21,0
CUST_009007,41.0,30715.46,633.0, Employed ,11678.49,96,4.73,0.38,florida,2020-02-03,0
CUST_009008,,,564.0,N/A,4840.08,12,7.17,,new york,2020-06-01,0
CUST_009009,49.0,47634.47,661.0,,17837.45,72,11.25,0.374,new york,2024-08-25,0
CUST_009010,62.0,19071.77,,Employed ,36324.29,96,4.64,1.905,PA,2020-04-21,0
CUST_009011,50.0,68314.19,458.0, Employed ,52289.36,60,13.35,0.765,NC,2024-10-02,0
CUST_009012,25.0,40535.43,598.0,self-employed,1210.48,60,12.52,0.03, TX,2021-01-14,0
CUST_009013,18.0,25095.01,661.0, Employed ,10850.97,96,9.36,0.432,GA,2023-09-23,0
CUST_009014,47.0,10328.93,806.0, Employed ,18548.11,96,0.1,1.796,IL,2020-10-10,0
CUST_009015,41.0,63385.98,,Unknown,8249.52,36,6.96,0.13,99,2020-06-30,0
CUST_009016,30.0,15223.96,,self-employed,7644.65,72,11.67,0.502,florida,2022-11-01,0
CUST_009017,19.0,201540.59,633.0,Employed,29562.37,84,7.33,0.147,GA,2020-08-01,0
CUST_009018,33.0,8725.71,666.0,Employed,30511.84,60,8.53,2.0,TX,2021-01-18,1
CUST_009019,42.0,37943.23,772.0,EMPLOYED,26106.92,84,14.99,0.688,ZZ,2021-06-20,0
CUST_009020,54.0,66253.23,636.0,,45758.88,96,9.52,0.691,florida,2024-09-01,0
CUST_009021,47.0,16096.78,,PART-TIME,13652.38,96,9.25,0.848,ZZ,2023-05-29,0
CUST_009022,69.0,,663.0,student,31005.63,36,7.29,,,2023-04-30,0
CUST_009023,29.0,71694.48,670.0,Self-Employed,225.5,60,13.54,0.003,OH,2024-07-30,0
CUST_009024,58.0,16973.87,541.0,N/A,87528.18,60,11.79,2.0,99,2022-05-10,0
CUST_009025,45.0,168806.16,666.0,EMPLOYED,50323.82,84,6.98,0.298,MI,2023-02-21,0
CUST_009026,55.0,,693.0,Employed,36820.96,84,6.19,,ZZ,2022-04-13,0
CUST_009027,38.0,25962.18,488.0,Self-Employed,17723.31,72,5.89,0.683,FL,2020-06-27,0
CUST_009028,61.0,132947.04,736.0,PART-TIME,15712.02,36,7.03,0.118,N/A,2020-01-28,0
CUST_009029,49.0,15570.52,741.0,PART-TIME,3253.44,24,6.02,0.209,Unknown,2022-10-15,0
CUST_009030,34.0,144901.37,675.0,Student,1109.48,96,8.89,0.008,PA,2020-07-15,0
CUST_009031,44.0,16549.27,515.0,Employed ,5910.97,96,11.22,0.357,OH,2021-10-27,0
CUST_009032,41.0,99467.92,585.0,EMPLOYED,3273.44,84,5.97,0.033,NY,2022-04-12,0
CUST_009033,52.0,161381.7,417.0,unemployed,16456.97,48,6.25,0.102, TX,2022-12-07,0
CUST_009034,27.0,33416.8,614.0,Unemployed,8085.8,24,6.56,0.242,,2020-03-24,0
CUST_009035,44.0,33331.69,558.0,part-time,9815.8,84,9.56,0.294, TX,2020-10-03,0
CUST_009036,50.0,,643.0,employed,534.93,60,5.27,,MI,2020-05-09,0
CUST_009037,45.0,19428.17,,retired,15908.81,96,3.75,0.819,CA,2021-01-31,1
CUST_009038,65.0,38864.53,599.0,student,21351.85,12,7.72,0.549,NC,2023-01-20,0
CUST_009039,,75011.32,691.0,unemployed,8141.48,84,8.74,0.109,PA,2024-07-02,0
CUST_009040,44.0,58127.58,641.0,Part-time,2814.07,48,8.07,0.048,new york,2024-10-09,1
CUST_009041,48.0,54552.15,559.0,retired,24329.51,84,8.15,0.446,TX,2020-05-05,0
CUST_009042,49.0,20195.18,790.0, Employed ,2761.86,84,11.17,0.137,FL,2024-05-12,0
CUST_009043,51.0,15334.81,732.0,Part-time,33949.69,60,12.26,2.0,Unknown,2020-11-17,0
CUST_009044,18.0,149383.24,,EMPLOYED,15794.15,36,8.3,0.106,IL,2020-09-03,0
CUST_009045,40.0,12481.66,694.0,Unknown,5421.59,12,8.89,0.434,PA,2022-02-03,0
CUST_009046,22.0,32160.85,629.0,Student,45799.11,96,14.38,1.424,florida,2021-01-10,0
CUST_009047,64.0,66293.51,701.0, Employed ,3057.72,84,7.69,0.046,florida,2024-04-26,0
CUST_009048,44.0,122627.29,515.0,Employed ,18385.09,84,7.16,0.15, TX,2022-04-20,1
CUST_009049,42.0,36943.88,615.0,,19221.12,48,4.18,0.52,ZZ,2024-01-17,0
CUST_009050,58.0,45228.55,685.0,Unknown,760.42,96,10.68,0.017, TX,2022-08-19,0
CUST_009051,51.0,24883.71,541.0,part-time,18817.51,84,3.89,0.756,CA,2022-06-09,0
CUST_009052,28.0,145025.25,675.0,Employed ,23697.56,48,6.47,0.163,california,2023-06-01,0
CUST_009053,43.0,108862.39,616.0,unemployed,48188.34,48,5.26,0.443,california,2022-12-08,1
CUST_009054,39.0,16311.54,654.0,self-employed,24684.13,96,4.39,1.513,CA ,2021-11-27,0
CUST_009055,,,751.0,Part-time,13249.67,12,13.34,,CA ,2021-06-15,0
CUST_009056,34.0,33097.07,,student,38387.31,72,8.94,1.16,99,2021-02-08,0
CUST_009057,42.0,46625.22,657.0,Employed,8732.48,84,3.41,0.187,new york,2024-10-17,0
CUST_009058,43.0,19128.2,631.0,EMPLOYED,38691.58,12,9.51,2.0,,2021-06-27,0
CUST_009059,22.0,7605.11,843.0,Retired,37154.18,36,11.72,2.0,new york,2020-04-20,0
CUST_009060,62.0,14959.72,763.0,retired,18509.64,12,10.01,1.237,OH,2020-04-26,0
CUST_009061,43.0,,827.0,,8450.9,12,12.12,,CA ,2024-01-26,0
CUST_009062,45.0,,673.0,Unknown,17890.85,24,10.3,,MI,2023-02-10,0
CUST_009063,51.0,,731.0,student,47267.53,96,11.02,,IL,2020-04-25,0
CUST_009064,33.0,46589.53,654.0,Unknown,20241.7,36,8.2,0.434,california,2022-05-20,0
CUST_009065,51.0,11760.22,655.0,,36653.23,36,13.32,2.0,TEXAS,2022-10-04,0
CUST_009066,39.0,35194.49,661.0,part-time,8450.99,48,11.1,0.24,NC,2024-06-30,0
CUST_009067,31.0,14085.35,691.0,Retired,6914.98,60,9.4,0.491,TEXAS,2022-12-15,0
CUST_009068,53.0,8678.14,657.0,N/A,5910.17,48,5.8,0.681,ZZ,2023-02-11,0
CUST_009069,67.0,34898.0,788.0,Employed,13515.99,36,11.88,0.387,TEXAS,2021-07-10,0
CUST_009070,55.0,30933.46,707.0,student,11311.83,72,12.31,0.366,ZZ,2022-07-06,0
CUST_009071,58.0,39168.05,,,38513.26,36,15.37,0.983,new york,2023-12-16,0
CUST_009072,37.0,130219.91,666.0,Employed ,2389.24,60,8.34,0.018,MI,2021-02-23,0
CUST_009073,21.0,,607.0,PART-TIME,16150.83,60,9.79,,new york,2020-04-26,1
CUST_009074,67.0,175741.79,541.0,Student,10330.39,96,9.74,0.059,florida,2024-08-06,1
CUST_009075,75.0,28406.01,,Student,55474.14,60,2.27,1.953,CA ,2023-09-09,0
CUST_009076,68.0,20387.28,749.0,Unemployed,31060.16,84,11.26,1.523,ZZ,2022-01-15,0
CUST_009077,39.0,,539.0,Retired,11360.31,60,10.04,, TX,2022-08-25,0
CUST_009078,27.0,160604.42,,Student,20467.14,48,7.1,0.127,TEXAS,2024-03-08,0
CUST_009079,,14836.64,720.0,PART-TIME,27376.26,12,5.9,1.845,99,2020-12-18,0
CUST_009080,19.0,111315.82,617.0,N/A,1475.98,84,4.86,0.013,FL,2020-08-03,0
CUST_009081,43.0,53107.91,551.0,PART-TIME,22399.97,48,10.54,0.422,CA ,2021-06-09,0
CUST_009082,69.0,25514.55,,Unemployed,3004.6,84,6.33,0.118,IL,2020-03-28,0
CUST_009083,42.0,120888.94,603.0,employed,4188.46,60,10.17,0.035,NY,2020-01-16,0
CUST_009084,49.0,13909.16,,,12368.65,48,8.27,0.889,CA ,2022-12-01,0
CUST_009085,65.0,61948.78,621.0,unemployed,77700.47,48,9.41,1.254,GA,2022-02-04,0
CUST_009086,38.0,31305.81,517.0,Unemployed,60796.72,48,12.73,1.942, TX,2021-09-24,0
CUST_009087,75.0,88784.6,591.0, Employed ,46511.09,60,10.2,0.524,CA,2024-02-10,0
CUST_009088,74.0,47473.95,,Self-Employed,698.64,60,9.9,0.015,california,2020-08-02,0
CUST_009089,43.0,87348.84,,Self-Employed,38324.18,96,6.79,0.439, TX,2024-12-11,0
CUST_009090,36.0,37742.97,654.0,student,29937.01,60,10.13,0.793,N/A,2021-01-14,0
CUST_009091,55.0,25644.72,753.0,Part-time,13814.24,24,8.42,0.539,N/A,2024-08-12,0
CUST_009092,39.0,34040.06,722.0,EMPLOYED,7873.48,72,4.34,0.231, TX,2021-11-10,0
CUST_009093,27.0,42039.89,591.0,part-time,28178.04,12,8.0,0.67,FL,2020-06-13,0
CUST_009094,64.0,48139.98,743.0,Unknown,2264.02,84,12.41,0.047,florida,2020-12-03,0
CUST_009095,63.0,62686.82,762.0,,21021.79,36,5.67,0.335,NC,2021-12-17,0
CUST_009096,47.0,,601.0,Unknown,22287.25,24,9.62,,OH,2020-03-24,0
CUST_009097,26.0,62549.9,651.0,Self-Employed,16135.09,24,8.17,0.258,PA,2020-10-16,0
CUST_009098,,214285.88,593.0,Employed ,42038.73,96,8.56,0.196,OH,2024-10-30,0
CUST_009099,,20349.66,524.0,,8005.37,24,7.87,0.393,MI,2020-07-14,0
CUST_009100,37.0,81123.45,752.0,part-time,13007.93,84,9.39,0.16,,2020-01-04,0
CUST_009101,39.0,21065.05,810.0,retired,28431.17,24,5.26,1.35,CA ,2022-06-23,0
CUST_009102,60.0,,643.0,N/A,25224.06,48,10.29,,CA ,2021-12-16,0
CUST_009103,55.0,114513.35,596.0,retired,16531.76,96,7.1,0.144,CA,2023-04-17,0
CUST_009104,65.0,17665.75,756.0,Employed,6352.79,84,9.08,0.36,N/A,2022-07-06,0
CUST_009105,30.0,35588.3,767.0,Student,6969.9,84,9.26,0.196,NY,2020-08-11,0
CUST_009106,39.0,19145.64,563.0,retired,27034.4,96,9.34,1.412,CA,2022-02-19,0
CUST_009107,56.0,251331.12,664.0,,115.21,24,7.77,0.0,florida,2023-04-05,0
CUST_009108,51.0,,847.0,Unknown,21153.31,12,4.5,,florida,2022-12-11,0
CUST_009109,67.0,15055.17,832.0,unemployed,5707.65,60,6.76,0.379,florida,2023-06-11,0
CUST_009110,51.0,18133.9,557.0,Part-time,22355.56,36,7.36,1.233,CA ,2024-09-19,0
CUST_009111,72.0,198256.26,510.0,Employed,4138.96,84,2.98,0.021,NC,2022-02-13,0
CUST_009112,53.0,30596.09,685.0,N/A,9446.17,72,6.79,0.309,IL,2020-11-09,0
CUST_009113,60.0,34018.22,721.0,retired,28033.54,12,12.04,0.824,GA,2024-08-13,0
CUST_009114,40.0,119076.9,721.0,EMPLOYED,28146.37,24,5.2,0.236,GA,2020-11-15,0
CUST_009115,45.0,100590.38,704.0,part-time,4706.6,60,10.94,0.047,,2020-12-25,0
CUST_009116,58.0,17985.91,678.0,,9441.12,84,6.75,0.525,IL,2023-11-22,0
CUST_009117,69.0,,607.0,self-employed,13963.43,24,6.63,,ZZ,2023-04-05,0
CUST_009118,55.0,23334.15,586.0,Retired,17703.55,36,7.89,0.759,MI,2023-07-20,1
CUST_009119,43.0,27953.73,730.0,Unknown,27129.61,24,9.5,0.97,GA,2024-12-03,0
CUST_009120,65.0,70674.86,579.0,unemployed,478.41,96,7.1,0.007,99,2022-12-07,1
CUST_009121,18.0,33876.33,483.0,employed,2450.67,48,6.82,0.072,PA,2023-12-19,0
CUST_009122,23.0,28424.93,664.0,Part-time,3432.92,72,12.92,0.121,N/A,2022-12-19,0
CUST_009123,55.0,36461.7,,unemployed,4230.79,84,8.9,0.116,GA,2022-09-05,0
CUST_009124,45.0,23103.23,842.0,Part-time,614.82,48,4.02,0.027,IL,2020-11-24,1
CUST_009125,54.0,126082.04,653.0,Self-Employed,50632.74,84,1.76,0.402, TX,2020-11-06,0
CUST_009126,45.0,20797.28,517.0,retired,3539.4,24,13.12,0.17,TEXAS,2022-10-23,1
CUST_009127,53.0,37101.8,771.0,,1529.83,60,11.46,0.041,ZZ,2020-06-23,0
CUST_009128,32.0,59514.4,645.0,Student,12762.78,72,9.07,0.214,,2024-02-18,0
CUST_009129,53.0,62311.4,634.0,employed,56666.55,96,8.96,0.909,,2020-03-17,0
CUST_009130,59.0,26600.58,533.0,Unknown,66700.24,84,8.47,2.0,FL,2023-09-28,0
CUST_009131,63.0,87305.28,700.0,Unknown,22565.12,36,8.81,0.258,CA,2021-12-18,0
CUST_009132,75.0,201690.76,665.0,employed,3928.79,24,9.18,0.019,PA,2023-05-18,0
CUST_009133,48.0,153542.46,657.0,Self-Employed,76.06,36,11.84,0.0,,2020-09-22,1
CUST_009134,49.0,4994.28,743.0,Student,8160.33,24,11.53,1.634,TEXAS,2024-04-10,0
CUST_009135,22.0,33975.53,755.0,retired,2681.06,72,9.13,0.079, TX,2021-12-10,0
CUST_009136,37.0,21386.55,682.0,Student,28137.74,36,9.19,1.316, TX,2023-07-26,1
CUST_009137,42.0,56664.3,703.0,self-employed,69543.77,24,11.19,1.227,CA ,2020-08-19,0
CUST_009138,60.0,84262.46,684.0,Student,1748.73,48,10.37,0.021,99,2020-05-12,0
CUST_009139,35.0,14481.17,817.0,Employed,10114.59,84,8.22,0.698, TX,2020-12-24,0
CUST_009140,56.0,72718.42,559.0,Part-time,46551.8,24,0.1,0.64,florida,2023-10-13,0
CUST_009141,44.0,35554.03,541.0,retired,26060.48,48,10.72,0.733,california,2023-07-31,0
CUST_009142,42.0,29439.08,531.0,Retired,40770.68,60,12.07,1.385,GA,2023-05-12,0
CUST_009143,48.0,55431.85,701.0,employed,51273.32,24,7.66,0.925,,2022-04-22,0
CUST_009144,39.0,32331.83,638.0,part-time,10641.55,36,4.95,0.329,Unknown,2020-03-29,0
CUST_009145,38.0,89886.66,539.0,Part-time,23661.33,60,11.5,0.263,99,2020-10-14,0
CUST_009146,19.0,26501.23,630.0,Unknown,24711.67,48,11.55,0.932,california,2021-11-16,0
CUST_009147,41.0,,,Unknown,19929.2,84,5.76,,N/A,2024-11-06,0
CUST_009148,37.0,35705.22,692.0,Retired,7883.8,60,10.02,0.221,,2024-02-09,0
CUST_009149,37.0,5421.44,797.0,employed,35695.94,24,7.04,2.0,CA,2020-09-07,0
CUST_009150,,,519.0,N/A,29297.86,12,9.6,,TX,2020-03-13,0
CUST_009151,54.0,33402.35,679.0,PART-TIME,11783.42,84,12.97,0.353,new york,2024-11-18,0
CUST_009152,48.0,48808.95,701.0,N/A,10927.94,24,10.01,0.224,california,2024-12-18,0
CUST_009153,59.0,33559.26,719.0,student,216.84,48,6.51,0.006,N/A,2024-12-08,0
CUST_009154,53.0,20790.21,624.0,,37086.87,96,6.78,1.784,IL,2020-11-09,0
CUST_009155,40.0,150957.65,748.0,Unemployed,6681.05,60,14.84,0.044,,2020-04-16,0
CUST_009156,38.0,111671.06,,Unknown,12727.91,96,12.59,0.114,OH,2020-07-14,0
CUST_009157,49.0,13825.47,658.0,,10596.81,96,7.1,0.766,,2021-10-08,1
CUST_009158,53.0,18511.78,607.0,Unknown,22672.73,12,8.17,1.225,PA,2023-12-03,0
CUST_009159,65.0,46878.17,501.0,,9889.32,72,7.4,0.211,ZZ,2023-03-01,0
CUST_009160,62.0,32149.44,458.0,unemployed,3962.59,84,9.1,0.123,OH,2020-03-04,0
CUST_009161,36.0,4066.12,,employed,40592.75,72,11.03,2.0,CA ,2021-12-20,1
CUST_009162,43.0,,634.0,Retired,4055.7,72,10.16,,OH,2023-02-21,0
CUST_009163,55.0,65280.12,582.0,Employed,576.83,36,10.75,0.009,TEXAS,2020-04-06,0
CUST_009164,61.0,39724.14,684.0,N/A,4369.09,60,6.25,0.11,FL,2023-09-10,0
CUST_009165,59.0,17241.98,732.0,N/A,12144.69,60,8.88,0.704,TX,2021-08-02,0
CUST_009166,44.0,23218.54,524.0,employed,11006.17,24,11.22,0.474,,2023-01-21,1
CUST_009167,26.0,30375.68,704.0, Employed ,31824.21,36,13.36,1.048,,2023-07-22,0
CUST_009168,30.0,281695.31,647.0,,4336.56,12,1.64,0.015,Unknown,2021-09-01,0
CUST_009169,49.0,37383.07,477.0,EMPLOYED,29887.44,60,9.99,0.799,Unknown,2024-06-03,0
CUST_009170,50.0,20363.11,740.0,unemployed,2026.66,24,12.4,0.1,99,2023-11-01,0
CUST_009171,28.0,153656.65,556.0,N/A,12836.18,24,2.07,0.084,N/A,2023-08-12,1
CUST_009172,45.0,57742.26,850.0,Part-time,40098.41,12,12.87,0.694,florida,2021-07-31,0
CUST_009173,54.0,,766.0,PART-TIME,10652.35,36,15.57,,ZZ,2022-02-15,0
CUST_009174,27.0,36881.58,,,66089.15,36,9.09,1.792,99,2022-10-20,0
CUST_009175,61.0,31155.08,649.0,N/A,19941.32,24,10.23,0.64,GA,2021-02-20,0
CUST_009176,39.0,56324.92,510.0,self-employed,28265.25,36,5.4,0.502,99,2023-01-11,0
CUST_009177,63.0,13280.59,825.0,Student,14261.19,36,15.05,1.074,OH,2023-06-11,0
CUST_009178,36.0,13998.8,565.0,student,11233.88,24,9.41,0.802,florida,2024-08-19,0
CUST_009179,29.0,29562.6,654.0,employed,1769.58,60,0.31,0.06,,2021-06-13,0
CUST_009180,38.0,17958.93,585.0, Employed ,2555.51,60,11.59,0.142, TX,2022-08-31,0
CUST_009181,43.0,81942.16,696.0,,16958.8,72,5.6,0.207,ZZ,2024-07-28,0
CUST_009182,,,647.0,Employed ,19019.39,36,6.89,,GA,2024-11-13,0
CUST_009183,41.0,249188.5,587.0,,83669.86,24,9.43,0.336,CA ,2021-12-16,0
CUST_009184,50.0,32162.81,696.0,Retired,39002.44,60,8.58,1.213,99,2023-01-07,0
CUST_009185,42.0,40344.77,,Part-time,37220.49,72,9.56,0.923,ZZ,2022-08-08,0
CUST_009186,44.0,48089.59,654.0,student,6754.37,72,9.93,0.14,FL,2024-08-05,0
CUST_009187,19.0,34258.03,430.0,part-time,10613.15,60,12.81,0.31,MI,2023-08-27,0
CUST_009188,50.0,93316.85,,employed,2154.58,96,4.17,0.023,99,2024-03-23,0
CUST_009189,43.0,40801.03,502.0,Unemployed,17423.31,96,10.22,0.427,TEXAS,2021-07-21,0
CUST_009190,69.0,23929.55,513.0,EMPLOYED,1441.48,72,9.03,0.06,california,2024-08-10,1
CUST_009191,30.0,12185.34,502.0,,11841.83,24,7.78,0.972,NY,2022-02-09,0
CUST_009192,18.0,49664.92,720.0,PART-TIME,16703.42,12,4.47,0.336,MI,2020-07-21,0
CUST_009193,54.0,,504.0,retired,5180.21,84,9.77,,,2023-04-25,0
CUST_009194,50.0,13175.4,748.0,Unemployed,29872.63,72,5.45,2.0,NC,2020-04-27,1
CUST_009195,29.0,26771.56,731.0,self-employed,22469.23,84,3.1,0.839,PA,2024-09-04,0
CUST_009196,22.0,,563.0,student,3200.21,36,7.88,,Unknown,2024-10-27,0
CUST_009197,68.0,18378.14,697.0,Retired,82307.9,84,10.4,2.0,ZZ,2020-06-06,0
CUST_009198,66.0,18244.76,767.0,Part-time,15619.71,36,6.19,0.856,MI,2023-08-08,0
CUST_009199,18.0,32168.28,591.0,part-time,535.47,72,2.56,0.017,TX,2022-05-15,0
CUST_009200,38.0,,773.0,Retired,8619.04,60,8.42,,NC,2024-08-25,0
CUST_009201,69.0,,666.0,Employed,77562.84,24,12.34,,TX,2022-02-08,1
CUST_009202,37.0,104073.98,581.0,unemployed,46519.0,48,6.19,0.447,,2020-05-28,1
CUST_009203,37.0,16400.89,732.0,part-time,3277.76,84,4.12,0.2,ZZ,2021-04-15,1
CUST_009204,40.0,21425.8,577.0,N/A,38621.22,84,3.37,1.802,Unknown,2023-11-23,0
CUST_009205,,31484.96,788.0,,19268.21,72,6.22,0.612,IL,2023-05-08,1
CUST_009206,19.0,28418.51,534.0,,439.48,84,8.58,0.015,california,2020-01-22,0
CUST_009207,60.0,19507.7,780.0,,28329.32,48,6.99,1.452, TX,2022-03-21,0
CUST_009208,18.0,53351.57,671.0, Employed ,10649.03,84,9.31,0.2,,2024-09-16,1
CUST_009209,48.0,9859.1,,,10088.22,24,8.84,1.023,california,2024-01-18,0
CUST_009210,58.0,,610.0,PART-TIME,9651.25,24,11.7,,MI,2020-01-22,1
CUST_009211,23.0,137240.57,689.0,Unemployed,18154.47,12,8.06,0.132,ZZ,2024-11-25,0
CUST_009212,31.0,38669.3,397.0,Employed,25050.28,84,10.48,0.648,GA,2022-03-15,0
CUST_009213,63.0,18661.66,671.0,Student,20862.18,48,8.63,1.118,california,2021-06-21,0
CUST_009214,52.0,13038.45,518.0,Self-Employed,5535.16,84,9.08,0.424,OH,2024-12-06,0
CUST_009215,35.0,48467.4,724.0,part-time,24538.16,24,9.05,0.506,NY,2023-05-16,1
CUST_009216,63.0,145670.48,596.0,EMPLOYED,2912.49,96,5.22,0.02,NC,2021-07-30,0
CUST_009217,63.0,,,employed,71045.74,96,8.23,14.25,TEXAS,2021-04-25,0
CUST_009218,49.0,27773.53,533.0,retired,12834.39,24,6.48,0.462,Unknown,2023-12-13,0
CUST_009219,31.0,19724.34,668.0,Unemployed,1915.82,96,5.83,0.097,PA,2022-04-15,0
CUST_009220,38.0,,565.0,part-time,17189.94,36,9.76,,NY,2020-05-31,0
CUST_009221,49.0,45161.11,,employed,17206.8,48,10.08,0.381,TEXAS,2024-08-05,0
CUST_009222,42.0,10084.89,617.0,PART-TIME,791.69,24,6.48,0.078,OH,2023-07-08,0
CUST_009223,59.0,75518.73,547.0,retired,218.46,48,10.73,0.003,N/A,2022-07-12,0
CUST_009224,22.0,,611.0,Student,110947.04,24,7.07,,Unknown,2022-12-17,0
CUST_009225,22.0,30551.27,590.0,Retired,9888.7,72,11.37,0.324,FL,2022-09-11,0
CUST_009226,47.0,60976.03,747.0, Employed ,5632.82,84,15.51,0.092,CA ,2022-06-23,0
CUST_009227,37.0,41696.37,763.0,part-time,15869.29,48,10.03,0.381,new york,2023-10-15,0
CUST_009228,35.0,60541.65,518.0,unemployed,167.45,84,8.15,0.003,PA,2021-10-02,0
CUST_009229,18.0,74288.87,669.0,unemployed,259.58,12,6.3,0.003,TX,2020-04-18,0
CUST_009230,45.0,29613.08,621.0,Self-Employed,2393.24,12,9.15,0.081,FL,2024-08-09,1
CUST_009231,44.0,12873.37,562.0,Self-Employed,32442.9,12,5.37,2.0,,2020-02-23,0
CUST_009232,54.0,221107.6,664.0,Unknown,5706.98,60,7.74,0.026,CA ,2023-05-16,0
CUST_009233,46.0,30619.22,,Employed ,14001.71,84,5.63,0.457,florida,2020-08-29,1
CUST_009234,43.0,25786.37,383.0,,5062.29,24,11.19,0.196,CA,2021-09-17,0
CUST_009235,62.0,51802.3,750.0,part-time,15741.62,84,6.8,0.304,NC,2021-11-19,0
CUST_009236,25.0,31112.68,,employed,14218.3,96,8.4,0.457,new york,2021-10-03,1
CUST_009237,53.0,,647.0, Employed ,10240.67,36,2.99,,N/A,2023-04-21,1
CUST_009238,19.0,13996.05,562.0,unemployed,11354.9,84,7.4,0.811,OH,2022-08-05,0
CUST_009239,32.0,17813.64,698.0,student,21190.42,60,7.32,1.189,99,2020-02-23,0
CUST_009240,26.0,48333.17,584.0,N/A,36922.7,48,5.56,0.764,N/A,2023-05-21,0
CUST_009241,,20818.97,776.0,Student,7695.88,24,7.56,0.37,N/A,2023-12-02,0
CUST_009242,44.0,76757.82,739.0,Retired,15191.96,24,0.54,0.198,N/A,2024-02-26,0
CUST_009243,44.0,32081.03,651.0,Self-Employed,38507.02,84,4.81,1.2,NC,2024-01-17,0
CUST_009244,28.0,34100.32,569.0,Part-time,3676.67,60,3.15,0.108,MI,2021-09-20,0
CUST_009245,40.0,38100.53,699.0,Student,77802.53,84,10.93,2.0,NC,2022-02-20,0
CUST_009246,33.0,15811.27,729.0,Employed,27776.27,24,8.41,1.757,CA ,2021-10-21,0
CUST_009247,50.0,100727.3,616.0,student,-9117.7,24,0.27,0.0,new york,2023-01-07,0
CUST_009248,30.0,46546.3,691.0,unemployed,9405.8,48,11.67,0.202,CA ,2024-01-29,0
CUST_009249,64.0,31619.37,601.0,student,4597.02,96,9.86,0.145,IL,2023-08-01,0
CUST_009250,19.0,,475.0,unemployed,6237.18,36,8.16,,TX,2024-06-28,1
CUST_009251,32.0,23416.16,483.0,employed,17687.85,96,9.59,0.755,NY,2022-02-05,1
CUST_009252,70.0,14388.85,665.0,,74.9,48,8.09,0.005,MI,2024-06-03,0
CUST_009253,38.0,12515.29,802.0,Employed ,468.65,72,7.37,0.037,99,2024-05-08,0
CUST_009254,25.0,12517.75,553.0,Retired,86066.96,60,8.76,2.0,IL,2022-05-22,0
CUST_009255,48.0,84996.72,569.0,Retired,5371.45,24,8.68,0.063,CA ,2022-12-17,0
CUST_009256,37.0,19668.25,,PART-TIME,35388.03,84,5.89,1.799,MI,2023-05-16,0
CUST_009257,32.0,15351.44,653.0,student,18955.69,24,10.88,1.235,99,2023-05-05,0
CUST_009258,28.0,101758.82,678.0,N/A,11811.1,36,5.96,0.116,OH,2021-10-01,0
CUST_009259,85.0,38122.4,701.0,N/A,26348.84,36,7.53,0.691,,2020-12-31,0
CUST_009260,41.0,14199.8,648.0,employed,1026.32,12,11.21,0.072, TX,2024-08-17,0
CUST_009261,18.0,57331.01,663.0,,28218.18,84,11.97,0.492,OH,2023-08-31,0
CUST_009262,67.0,116139.26,537.0,N/A,38896.82,36,11.52,0.335,,2022-12-14,0
CUST_009263,54.0,62468.08,608.0,retired,6576.44,48,3.08,0.105,florida,2023-12-06,0
CUST_009264,33.0,40560.59,776.0,Unemployed,7179.72,72,7.9,0.177,PA,2021-11-02,0
CUST_009265,31.0,52802.32,697.0,,2174.35,96,4.79,0.041,TX,2022-02-12,0
CUST_009266,55.0,94452.46,677.0,self-employed,38744.11,24,5.15,0.41,GA,2024-09-11,0
CUST_009267,41.0,144695.31,562.0,retired,32995.78,48,6.45,0.228,CA,2024-03-26,0
CUST_009268,18.0,16969.36,569.0,Self-Employed,11075.08,48,7.57,0.653,FL,2020-07-18,0
CUST_009269,71.0,36971.42,542.0,Employed,9487.27,48,6.72,0.257,N/A,2020-10-03,0
CUST_009270,38.0,,466.0,Employed ,11155.78,96,0.1,,CA ,2020-08-21,0
CUST_009271,,41672.11,623.0,Self-Employed,10906.48,48,9.32,0.262,florida,2021-08-12,0
CUST_009272,64.0,55478.84,611.0, Employed ,11228.93,96,8.2,0.202,N/A,2021-10-26,1
CUST_009273,,,668.0,EMPLOYED,3150.47,48,12.44,,CA,2020-05-21,0
CUST_009274,60.0,29452.76,753.0,Part-time,271.37,48,8.22,0.009,TX,2022-07-12,0
CUST_009275,35.0,11728.78,587.0, Employed ,28746.13,24,2.45,2.0,,2022-07-25,0
CUST_009276,18.0,159539.85,774.0,retired,8424.26,48,4.14,0.053,TEXAS,2021-10-12,0
CUST_009277,38.0,149377.96,701.0,EMPLOYED,13501.78,60,3.06,0.09,99,2023-11-17,0
